elapsed_s,stream,joint,deg
9.8256,maxon,pedal_left,0.000
9.8260,maxon,left_wrist,90.000
9.8267,maxon,pedal_right,0.000
9.8269,maxon,right_wrist,-90.000
9.8324,arm,left_shoulder_1,90.000
9.8324,arm,left_shoulder_2,0.000
9.8324,arm,left_elbow,-90.000
9.8324,arm,waist_joint,10.000
9.8324,arm,right_shoulder_1,90.000
9.8324,arm,right_shoulder_2,0.000
9.8324,arm,right_elbow,90.000
10.8306,maxon,left_wrist,89.932
10.8309,maxon,right_wrist,-89.932
10.8407,maxon,left_wrist,89.857
10.8408,maxon,right_wrist,-89.857
10.8506,maxon,left_wrist,89.782
10.8508,maxon,right_wrist,-89.782
10.8603,maxon,left_wrist,89.706
10.8606,maxon,right_wrist,-89.706
10.8703,maxon,left_wrist,89.631
10.8708,maxon,right_wrist,-89.631
10.8804,maxon,left_wrist,89.556
10.8806,maxon,right_wrist,-89.556
10.8903,maxon,left_wrist,89.480
10.8905,maxon,right_wrist,-89.480
10.9005,maxon,left_wrist,89.405
10.9007,maxon,right_wrist,-89.405
10.9104,maxon,left_wrist,89.330
10.9106,maxon,right_wrist,-89.330
10.9207,maxon,left_wrist,89.257
10.9209,maxon,right_wrist,-89.257
10.9304,maxon,left_wrist,89.181
10.9306,maxon,right_wrist,-89.181
10.9408,maxon,left_wrist,89.106
10.9410,maxon,right_wrist,-89.106
10.9466,neck,head,0.000
10.9466,neck,head_2,0.000
10.9505,maxon,left_wrist,89.031
10.9508,maxon,right_wrist,-89.031
10.9604,maxon,left_wrist,88.955
10.9607,maxon,right_wrist,-88.955
10.9702,maxon,left_wrist,88.880
10.9706,maxon,right_wrist,-88.880
10.9804,maxon,left_wrist,88.805
10.9806,maxon,right_wrist,-88.805
10.9905,maxon,left_wrist,88.729
10.9907,maxon,right_wrist,-88.729
11.0001,maxon,left_wrist,88.657
11.0005,maxon,right_wrist,-88.657
11.0100,maxon,left_wrist,88.581
11.0104,maxon,right_wrist,-88.581
11.0204,maxon,left_wrist,88.506
11.0206,maxon,right_wrist,-88.506
11.0304,maxon,left_wrist,88.431
11.0307,maxon,right_wrist,-88.431
11.0406,maxon,left_wrist,88.355
11.0408,maxon,right_wrist,-88.355
11.0500,maxon,left_wrist,88.280
11.0505,maxon,right_wrist,-88.280
11.0604,maxon,left_wrist,88.205
11.0606,maxon,right_wrist,-88.205
11.0704,maxon,left_wrist,88.129
11.0707,maxon,right_wrist,-88.129
11.0804,maxon,left_wrist,88.054
11.0806,maxon,right_wrist,-88.054
11.0904,maxon,left_wrist,87.981
11.0908,maxon,right_wrist,-87.981
11.0999,maxon,left_wrist,87.906
11.1005,maxon,right_wrist,-87.906
11.1104,maxon,left_wrist,87.830
11.1106,maxon,right_wrist,-87.830
11.1208,maxon,left_wrist,87.755
11.1211,maxon,right_wrist,-87.755
11.1307,maxon,left_wrist,87.680
11.1311,maxon,right_wrist,-87.680
11.1406,maxon,left_wrist,87.604
11.1409,maxon,right_wrist,-87.604
11.1504,maxon,left_wrist,87.529
11.1508,maxon,right_wrist,-87.529
11.1605,maxon,left_wrist,87.454
11.1607,maxon,right_wrist,-87.454
11.1704,maxon,left_wrist,87.378
11.1706,maxon,right_wrist,-87.378
11.1804,maxon,left_wrist,87.306
11.1806,maxon,right_wrist,-87.306
11.1904,maxon,left_wrist,87.230
11.1907,maxon,right_wrist,-87.230
11.2002,maxon,left_wrist,87.155
11.2005,maxon,right_wrist,-87.155
11.2105,maxon,left_wrist,87.080
11.2107,maxon,right_wrist,-87.080
11.2203,maxon,left_wrist,87.004
11.2205,maxon,right_wrist,-87.004
11.2303,maxon,left_wrist,86.929
11.2306,maxon,right_wrist,-86.929
11.2406,maxon,left_wrist,86.854
11.2408,maxon,right_wrist,-86.854
11.2502,maxon,left_wrist,86.778
11.2506,maxon,right_wrist,-86.778
11.2605,maxon,left_wrist,86.703
11.2607,maxon,right_wrist,-86.703
11.2703,maxon,left_wrist,86.630
11.2705,maxon,right_wrist,-86.630
11.2804,maxon,left_wrist,86.555
11.2806,maxon,right_wrist,-86.555
11.2903,maxon,left_wrist,86.479
11.2905,maxon,right_wrist,-86.479
11.3003,maxon,left_wrist,86.404
11.3005,maxon,right_wrist,-86.404
11.3105,maxon,left_wrist,86.329
11.3106,maxon,right_wrist,-86.329
11.3209,maxon,left_wrist,86.253
11.3211,maxon,right_wrist,-86.253
11.3301,maxon,left_wrist,86.178
11.3303,maxon,right_wrist,-86.178
11.3405,maxon,left_wrist,86.103
11.3406,maxon,right_wrist,-86.103
11.3504,maxon,left_wrist,86.027
11.3506,maxon,right_wrist,-86.027
11.3605,maxon,left_wrist,85.955
11.3607,maxon,right_wrist,-85.955
11.3703,maxon,left_wrist,85.879
11.3705,maxon,right_wrist,-85.879
11.3803,maxon,left_wrist,85.804
11.3805,maxon,right_wrist,-85.804
11.3903,maxon,left_wrist,85.729
11.3905,maxon,right_wrist,-85.729
11.4005,maxon,left_wrist,85.653
11.4007,maxon,right_wrist,-85.653
11.4106,maxon,left_wrist,85.578
11.4108,maxon,right_wrist,-85.578
11.4206,maxon,left_wrist,85.503
11.4208,maxon,right_wrist,-85.503
11.4305,maxon,left_wrist,85.427
11.4307,maxon,right_wrist,-85.427
11.4407,maxon,left_wrist,85.354
11.4410,maxon,right_wrist,-85.354
11.4504,maxon,left_wrist,85.279
11.4508,maxon,right_wrist,-85.279
11.4606,maxon,left_wrist,85.204
11.4609,maxon,right_wrist,-85.204
11.4705,maxon,left_wrist,85.128
11.4708,maxon,right_wrist,-85.128
11.4804,maxon,left_wrist,85.053
11.4807,maxon,right_wrist,-85.053
11.4906,maxon,left_wrist,84.978
11.4908,maxon,right_wrist,-84.978
11.5004,maxon,left_wrist,84.902
11.5006,maxon,right_wrist,-84.902
11.5100,maxon,left_wrist,84.827
11.5105,maxon,right_wrist,-84.827
11.5205,maxon,left_wrist,84.752
11.5208,maxon,right_wrist,-84.752
11.5304,maxon,left_wrist,84.679
11.5306,maxon,right_wrist,-84.679
11.5405,maxon,left_wrist,84.604
11.5407,maxon,right_wrist,-84.604
11.5505,maxon,left_wrist,84.528
11.5507,maxon,right_wrist,-84.528
11.5605,maxon,left_wrist,84.453
11.5606,maxon,right_wrist,-84.453
11.5700,maxon,left_wrist,84.378
11.5706,maxon,right_wrist,-84.378
11.5800,maxon,left_wrist,84.302
11.5805,maxon,right_wrist,-84.302
11.5904,maxon,left_wrist,84.227
11.5906,maxon,right_wrist,-84.227
11.6005,maxon,left_wrist,84.152
11.6007,maxon,right_wrist,-84.152
11.6105,maxon,left_wrist,84.076
11.6107,maxon,right_wrist,-84.076
11.6206,maxon,left_wrist,84.003
11.6208,maxon,right_wrist,-84.003
11.6303,maxon,left_wrist,83.928
11.6307,maxon,right_wrist,-83.928
11.6405,maxon,left_wrist,83.853
11.6408,maxon,right_wrist,-83.853
11.6504,maxon,left_wrist,83.777
11.6507,maxon,right_wrist,-83.777
11.6604,maxon,left_wrist,83.702
11.6608,maxon,right_wrist,-83.702
11.6702,maxon,left_wrist,83.627
11.6705,maxon,right_wrist,-83.627
11.6804,maxon,left_wrist,83.551
11.6806,maxon,right_wrist,-83.551
11.6903,maxon,left_wrist,83.476
11.6907,maxon,right_wrist,-83.476
11.7003,maxon,left_wrist,83.401
11.7005,maxon,right_wrist,-83.401
11.7105,maxon,left_wrist,83.328
11.7108,maxon,right_wrist,-83.328
11.7205,maxon,left_wrist,83.253
11.7208,maxon,right_wrist,-83.253
11.7307,maxon,left_wrist,83.177
11.7310,maxon,right_wrist,-83.177
11.7407,maxon,left_wrist,83.102
11.7410,maxon,right_wrist,-83.102
11.7503,maxon,left_wrist,83.027
11.7509,maxon,right_wrist,-83.027
11.7609,maxon,left_wrist,82.951
11.7612,maxon,right_wrist,-82.951
11.7706,maxon,left_wrist,82.876
11.7710,maxon,right_wrist,-82.876
11.7803,maxon,left_wrist,82.801
11.7808,maxon,right_wrist,-82.801
11.7903,maxon,left_wrist,82.725
11.7907,maxon,right_wrist,-82.725
11.8004,maxon,left_wrist,82.652
11.8008,maxon,right_wrist,-82.652
11.8103,maxon,left_wrist,82.577
11.8107,maxon,right_wrist,-82.577
11.8201,maxon,left_wrist,82.502
11.8204,maxon,right_wrist,-82.502
11.8302,maxon,left_wrist,82.426
11.8305,maxon,right_wrist,-82.426
11.8406,maxon,left_wrist,82.351
11.8409,maxon,right_wrist,-82.351
11.8506,maxon,left_wrist,82.276
11.8508,maxon,right_wrist,-82.276
11.8605,maxon,left_wrist,82.200
11.8608,maxon,right_wrist,-82.200
11.8703,maxon,left_wrist,82.125
11.8705,maxon,right_wrist,-82.125
11.8805,maxon,left_wrist,82.052
11.8807,maxon,right_wrist,-82.052
11.8907,maxon,left_wrist,81.977
11.8909,maxon,right_wrist,-81.977
11.9000,maxon,left_wrist,81.902
11.9005,maxon,right_wrist,-81.902
11.9102,maxon,left_wrist,81.826
11.9104,maxon,right_wrist,-81.826
11.9205,maxon,left_wrist,81.751
11.9208,maxon,right_wrist,-81.751
11.9305,maxon,left_wrist,81.676
11.9308,maxon,right_wrist,-81.676
11.9409,maxon,left_wrist,81.600
11.9413,maxon,right_wrist,-81.600
11.9500,maxon,left_wrist,81.525
11.9503,maxon,right_wrist,-81.525
11.9603,maxon,left_wrist,81.449
11.9607,maxon,right_wrist,-81.449
11.9705,maxon,left_wrist,81.377
11.9706,maxon,right_wrist,-81.377
11.9805,maxon,left_wrist,81.301
11.9807,maxon,right_wrist,-81.301
11.9901,maxon,left_wrist,81.226
11.9905,maxon,right_wrist,-81.226
12.0004,maxon,left_wrist,81.151
12.0005,maxon,right_wrist,-81.151
12.0101,maxon,left_wrist,81.075
12.0105,maxon,right_wrist,-81.075
12.0205,maxon,left_wrist,81.000
12.0207,maxon,right_wrist,-81.000
12.0305,maxon,left_wrist,80.925
12.0307,maxon,right_wrist,-80.925
12.0404,maxon,left_wrist,80.849
12.0407,maxon,right_wrist,-80.849
12.0504,maxon,left_wrist,80.774
12.0505,maxon,right_wrist,-80.774
12.0603,maxon,left_wrist,80.701
12.0608,maxon,right_wrist,-80.701
12.0705,maxon,left_wrist,80.626
12.0707,maxon,right_wrist,-80.626
12.0803,maxon,left_wrist,80.551
12.0805,maxon,right_wrist,-80.551
12.0902,maxon,left_wrist,80.475
12.0905,maxon,right_wrist,-80.475
12.1004,maxon,left_wrist,80.400
12.1006,maxon,right_wrist,-80.400
12.1100,maxon,left_wrist,80.324
12.1103,maxon,right_wrist,-80.324
12.1205,maxon,left_wrist,80.249
12.1207,maxon,right_wrist,-80.249
12.1303,maxon,left_wrist,80.174
12.1305,maxon,right_wrist,-80.174
12.1404,maxon,left_wrist,80.098
12.1406,maxon,right_wrist,-80.098
12.1503,maxon,left_wrist,80.026
12.1507,maxon,right_wrist,-80.026
12.1606,maxon,left_wrist,79.950
12.1608,maxon,right_wrist,-79.950
12.1703,maxon,left_wrist,79.875
12.1706,maxon,right_wrist,-79.875
12.1806,maxon,left_wrist,79.800
12.1807,maxon,right_wrist,-79.800
12.1904,maxon,left_wrist,79.724
12.1906,maxon,right_wrist,-79.724
12.2003,maxon,left_wrist,79.649
12.2006,maxon,right_wrist,-79.649
12.2105,maxon,left_wrist,79.574
12.2108,maxon,right_wrist,-79.574
12.2205,maxon,left_wrist,79.498
12.2207,maxon,right_wrist,-79.498
12.2304,maxon,left_wrist,79.423
12.2306,maxon,right_wrist,-79.423
12.2406,maxon,left_wrist,79.350
12.2410,maxon,right_wrist,-79.350
12.2503,maxon,left_wrist,79.275
12.2507,maxon,right_wrist,-79.275
12.2603,maxon,left_wrist,79.199
12.2607,maxon,right_wrist,-79.199
12.2701,maxon,left_wrist,79.124
12.2704,maxon,right_wrist,-79.124
12.2804,maxon,left_wrist,79.049
12.2806,maxon,right_wrist,-79.049
12.2905,maxon,left_wrist,78.973
12.2907,maxon,right_wrist,-78.973
12.3004,maxon,left_wrist,78.898
12.3006,maxon,right_wrist,-78.898
12.3104,maxon,left_wrist,78.823
12.3107,maxon,right_wrist,-78.823
12.3203,maxon,left_wrist,78.750
12.3205,maxon,right_wrist,-78.750
12.3304,maxon,left_wrist,78.675
12.3306,maxon,right_wrist,-78.675
12.3405,maxon,left_wrist,78.599
12.3408,maxon,right_wrist,-78.599
12.3505,maxon,left_wrist,78.524
12.3507,maxon,right_wrist,-78.524
12.3605,maxon,left_wrist,78.449
12.3606,maxon,right_wrist,-78.449
12.3706,maxon,left_wrist,78.373
12.3708,maxon,right_wrist,-78.373
12.3802,maxon,left_wrist,78.298
12.3805,maxon,right_wrist,-78.298
12.3905,maxon,left_wrist,78.223
12.3908,maxon,right_wrist,-78.223
12.4001,maxon,left_wrist,78.147
12.4005,maxon,right_wrist,-78.147
12.4104,maxon,left_wrist,78.074
12.4106,maxon,right_wrist,-78.074
12.4205,maxon,left_wrist,77.999
12.4206,maxon,right_wrist,-77.999
12.4303,maxon,left_wrist,77.924
12.4306,maxon,right_wrist,-77.924
12.4403,maxon,left_wrist,77.848
12.4405,maxon,right_wrist,-77.848
12.4502,maxon,left_wrist,77.773
12.4505,maxon,right_wrist,-77.773
12.4607,maxon,left_wrist,77.698
12.4609,maxon,right_wrist,-77.698
12.4706,maxon,left_wrist,77.622
12.4707,maxon,right_wrist,-77.622
12.4804,maxon,left_wrist,77.547
12.4806,maxon,right_wrist,-77.547
12.4902,maxon,left_wrist,77.472
12.4906,maxon,right_wrist,-77.472
12.5005,maxon,left_wrist,77.399
12.5007,maxon,right_wrist,-77.399
12.5102,maxon,left_wrist,77.324
12.5106,maxon,right_wrist,-77.324
12.5204,maxon,left_wrist,77.248
12.5206,maxon,right_wrist,-77.248
12.5304,maxon,left_wrist,77.173
12.5306,maxon,right_wrist,-77.173
12.5404,maxon,left_wrist,77.098
12.5406,maxon,right_wrist,-77.098
12.5500,maxon,left_wrist,77.022
12.5504,maxon,right_wrist,-77.022
12.5605,maxon,left_wrist,76.947
12.5606,maxon,right_wrist,-76.947
12.5704,maxon,left_wrist,76.872
12.5706,maxon,right_wrist,-76.872
12.5803,maxon,left_wrist,76.796
12.5806,maxon,right_wrist,-76.796
12.5906,maxon,left_wrist,76.723
12.5907,maxon,right_wrist,-76.723
12.6001,maxon,left_wrist,76.648
12.6006,maxon,right_wrist,-76.648
12.6105,maxon,left_wrist,76.573
12.6107,maxon,right_wrist,-76.573
12.6200,maxon,left_wrist,76.497
12.6204,maxon,right_wrist,-76.497
12.6303,maxon,left_wrist,76.422
12.6306,maxon,right_wrist,-76.422
12.6404,maxon,left_wrist,76.347
12.6407,maxon,right_wrist,-76.347
12.6504,maxon,left_wrist,76.271
12.6507,maxon,right_wrist,-76.271
12.6604,maxon,left_wrist,76.196
12.6606,maxon,right_wrist,-76.196
12.6705,maxon,left_wrist,76.123
12.6707,maxon,right_wrist,-76.123
12.6800,maxon,left_wrist,76.048
12.6804,maxon,right_wrist,-76.048
12.6904,maxon,left_wrist,75.973
12.6906,maxon,right_wrist,-75.973
12.7005,maxon,left_wrist,75.897
12.7007,maxon,right_wrist,-75.897
12.7105,maxon,left_wrist,75.822
12.7107,maxon,right_wrist,-75.822
12.7204,maxon,left_wrist,75.747
12.7206,maxon,right_wrist,-75.747
12.7302,maxon,left_wrist,75.671
12.7305,maxon,right_wrist,-75.671
12.7402,maxon,left_wrist,75.596
12.7406,maxon,right_wrist,-75.596
12.7504,maxon,left_wrist,75.521
12.7506,maxon,right_wrist,-75.521
12.7605,maxon,left_wrist,75.448
12.7607,maxon,right_wrist,-75.448
12.7704,maxon,left_wrist,75.372
12.7706,maxon,right_wrist,-75.372
12.7803,maxon,left_wrist,75.297
12.7806,maxon,right_wrist,-75.297
12.7904,maxon,left_wrist,75.222
12.7906,maxon,right_wrist,-75.222
12.8001,maxon,left_wrist,75.146
12.8004,maxon,right_wrist,-75.146
12.8105,maxon,left_wrist,75.071
12.8107,maxon,right_wrist,-75.071
12.8201,maxon,left_wrist,75.001
12.8204,maxon,right_wrist,-75.001
14.9249,maxon,left_wrist,74.933
14.9252,maxon,right_wrist,-74.933
14.9283,maxon,left_wrist,74.820
14.9286,maxon,right_wrist,-74.820
14.9331,maxon,left_wrist,74.707
14.9333,maxon,right_wrist,-74.707
14.9337,arm,left_shoulder_1,90.056
14.9337,arm,right_shoulder_1,89.941
14.9373,arm,left_shoulder_1,90.109
14.9373,arm,left_shoulder_2,0.077
14.9373,arm,right_shoulder_1,89.885
14.9373,arm,right_shoulder_2,-0.080
14.9382,maxon,left_wrist,74.594
14.9384,maxon,right_wrist,-74.594
14.9423,arm,left_shoulder_1,90.182
14.9423,arm,left_shoulder_2,0.128
14.9423,arm,left_elbow,-89.948
14.9423,arm,right_shoulder_1,89.807
14.9423,arm,right_shoulder_2,-0.134
14.9423,arm,right_elbow,89.940
14.9432,maxon,left_wrist,74.481
14.9434,maxon,right_wrist,-74.481
14.9468,arm,left_shoulder_1,90.247
14.9468,arm,right_shoulder_1,89.739
14.9483,maxon,left_wrist,74.368
14.9485,maxon,right_wrist,-74.368
14.9495,arm,left_shoulder_2,0.202
14.9495,arm,right_shoulder_2,-0.209
14.9517,arm,left_shoulder_1,90.321
14.9517,arm,waist_joint,10.051
14.9517,arm,right_shoulder_1,89.662
14.9529,maxon,pedal_left,-0.050
14.9530,maxon,left_wrist,74.258
14.9532,maxon,right_wrist,-74.258
14.9536,arm,right_elbow,89.887
14.9573,arm,left_shoulder_1,90.403
14.9573,arm,left_shoulder_2,0.283
14.9573,arm,left_elbow,-89.885
14.9573,arm,right_shoulder_1,89.575
14.9573,arm,right_shoulder_2,-0.294
14.9581,maxon,left_wrist,74.145
14.9582,maxon,right_wrist,-74.145
14.9624,arm,left_shoulder_1,90.478
14.9624,arm,left_shoulder_2,0.335
14.9624,arm,right_shoulder_1,89.496
14.9624,arm,right_shoulder_2,-0.349
14.9634,maxon,left_wrist,74.032
14.9635,maxon,right_wrist,-74.032
14.9645,arm,right_elbow,89.835
14.9673,arm,left_shoulder_1,90.548
14.9673,arm,right_shoulder_1,89.421
14.9673,arm,right_shoulder_2,-0.400
14.9682,maxon,left_wrist,73.919
14.9683,maxon,right_wrist,-73.919
14.9687,arm,left_shoulder_2,0.400
14.9725,arm,left_shoulder_1,90.625
14.9725,arm,left_elbow,-89.821
14.9725,arm,right_shoulder_1,89.341
14.9725,arm,right_shoulder_2,-0.455
14.9734,maxon,left_wrist,73.806
14.9736,maxon,right_wrist,-73.806
14.9745,arm,left_shoulder_2,0.459
14.9745,arm,waist_joint,10.103
14.9777,arm,left_shoulder_1,90.701
14.9777,arm,right_shoulder_1,89.260
14.9777,arm,right_shoulder_2,-0.512
14.9777,arm,right_elbow,89.772
14.9784,maxon,left_wrist,73.693
14.9786,maxon,right_wrist,-73.693
14.9795,arm,left_shoulder_2,0.510
14.9825,arm,left_shoulder_1,90.771
14.9825,arm,right_shoulder_1,89.186
14.9825,arm,right_shoulder_2,-0.563
14.9834,maxon,left_wrist,73.580
14.9836,maxon,right_wrist,-73.580
14.9845,arm,left_shoulder_2,0.562
14.9845,arm,left_elbow,-89.770
14.9877,arm,left_shoulder_1,90.848
14.9877,arm,right_shoulder_1,89.105
14.9877,arm,right_shoulder_2,-0.619
14.9885,maxon,pedal_left,-0.103
14.9886,maxon,left_wrist,73.467
14.9888,maxon,right_wrist,-73.467
14.9897,arm,left_shoulder_2,0.616
14.9897,arm,right_elbow,89.713
14.9930,maxon,left_wrist,73.356
14.9931,maxon,right_wrist,-73.356
14.9935,arm,left_shoulder_1,90.933
14.9935,arm,right_shoulder_1,89.015
14.9935,arm,right_shoulder_2,-0.682
14.9961,arm,left_shoulder_2,0.681
14.9961,arm,waist_joint,10.154
14.9970,arm,left_shoulder_1,90.984
14.9970,arm,left_elbow,-89.718
14.9970,arm,right_shoulder_1,88.961
14.9982,arm,right_shoulder_2,-0.733
15.0003,arm,right_shoulder_1,88.910
15.0003,arm,right_elbow,89.663
15.0009,arm,left_shoulder_1,91.042
15.0015,arm,left_shoulder_2,0.737
15.0035,arm,right_shoulder_2,-0.790
15.0043,arm,right_shoulder_1,88.847
15.0069,maxon,left_wrist,73.243
15.0073,maxon,right_wrist,-73.243
15.0108,maxon,left_wrist,73.130
15.0110,maxon,right_wrist,-73.130
15.0138,maxon,left_wrist,73.017
15.0140,maxon,right_wrist,-73.017
15.0173,maxon,left_wrist,72.904
15.0176,maxon,right_wrist,-72.904
15.0205,maxon,left_wrist,72.791
15.0208,maxon,right_wrist,-72.791
15.0235,maxon,pedal_left,-0.156
15.0236,maxon,left_wrist,72.678
15.0238,maxon,right_wrist,-72.678
15.0247,arm,left_shoulder_1,91.386
15.0247,arm,left_shoulder_2,0.972
15.0247,arm,left_elbow,-89.602
15.0247,arm,waist_joint,10.219
15.0247,arm,right_shoulder_1,88.536
15.0247,arm,right_shoulder_2,-1.018
15.0247,arm,right_elbow,89.548
15.0281,maxon,left_wrist,72.565
15.0283,maxon,right_wrist,-72.565
15.0287,arm,left_shoulder_1,91.445
15.0287,arm,right_shoulder_1,88.474
15.0312,arm,left_shoulder_2,1.039
15.0312,arm,right_shoulder_2,-1.089
15.0320,arm,right_shoulder_1,88.423
15.0327,arm,left_shoulder_1,91.504
15.0353,arm,right_shoulder_1,88.371
15.0353,arm,right_elbow,89.498
15.0360,arm,right_shoulder_2,-1.141
15.0366,arm,left_shoulder_1,91.561
15.0366,arm,left_shoulder_2,1.094
15.0366,arm,left_elbow,-89.551
15.0392,arm,right_shoulder_1,88.311
15.0404,arm,left_shoulder_1,91.618
15.0411,arm,right_shoulder_2,-1.196
15.0417,arm,left_shoulder_2,1.146
15.0431,arm,right_shoulder_1,88.251
15.0443,arm,left_shoulder_1,91.674
15.0461,neck,head_2,-20.039
15.0462,arm,waist_joint,10.270
15.0462,arm,right_shoulder_2,-1.251
15.0462,arm,right_elbow,89.447
15.0468,arm,left_shoulder_2,1.199
15.0468,arm,right_shoulder_1,88.193
15.0483,arm,left_shoulder_1,91.733
15.0489,arm,left_elbow,-89.499
15.0502,arm,right_shoulder_1,88.142
15.0516,arm,right_shoulder_2,-1.309
15.0522,arm,left_shoulder_1,91.790
15.0522,arm,left_shoulder_2,1.254
15.0552,maxon,left_wrist,72.452
15.0556,maxon,right_wrist,-72.452
15.0597,maxon,left_wrist,72.342
15.0601,maxon,right_wrist,-72.342
15.0633,maxon,left_wrist,72.229
15.0634,maxon,right_wrist,-72.229
15.0662,maxon,left_wrist,72.116
15.0664,maxon,right_wrist,-72.116
15.0698,maxon,left_wrist,72.003
15.0700,maxon,right_wrist,-72.003
15.0729,maxon,pedal_left,-0.208
15.0730,maxon,left_wrist,71.890
15.0732,maxon,right_wrist,-71.890
15.0765,maxon,left_wrist,71.777
15.0767,maxon,right_wrist,-71.777
15.0793,maxon,left_wrist,71.664
15.0795,maxon,right_wrist,-71.664
15.0826,maxon,left_wrist,71.551
15.0828,maxon,right_wrist,-71.551
15.0862,maxon,left_wrist,71.438
15.0863,maxon,right_wrist,-71.438
15.0889,maxon,left_wrist,71.327
15.0891,maxon,right_wrist,-71.327
15.0925,maxon,left_wrist,71.214
15.0926,maxon,right_wrist,-71.214
15.0957,maxon,pedal_left,-0.261
15.0959,maxon,left_wrist,71.101
15.0961,maxon,right_wrist,-71.101
15.0986,maxon,left_wrist,70.988
15.0988,maxon,right_wrist,-70.988
15.0998,neck,head,14.678
15.0999,arm,left_shoulder_1,92.089
15.0999,arm,left_shoulder_2,1.463
15.0999,arm,left_elbow,-89.395
15.0999,arm,waist_joint,10.331
15.0999,arm,right_shoulder_1,87.794
15.0999,arm,right_shoulder_2,-1.547
15.0999,arm,right_elbow,89.316
15.1033,maxon,left_wrist,70.875
15.1035,maxon,right_wrist,-70.875
15.1044,arm,left_shoulder_1,92.156
15.1044,arm,right_shoulder_1,87.723
15.1044,arm,right_shoulder_2,-1.599
15.1073,arm,left_shoulder_2,1.541
15.1082,maxon,left_wrist,70.762
15.1084,maxon,right_wrist,-70.762
15.1087,arm,left_shoulder_1,92.221
15.1087,arm,right_shoulder_1,87.655
15.1087,arm,right_shoulder_2,-1.650
15.1124,arm,left_shoulder_1,92.275
15.1124,arm,left_shoulder_2,1.593
15.1124,arm,left_elbow,-89.340
15.1124,arm,right_shoulder_1,87.598
15.1124,arm,right_elbow,89.253
15.1133,maxon,left_wrist,70.649
15.1135,maxon,right_wrist,-70.649
15.1143,arm,right_shoulder_2,-1.713
15.1173,arm,left_shoulder_1,92.348
15.1173,arm,left_shoulder_2,1.645
15.1173,arm,right_shoulder_1,87.520
15.1180,maxon,left_wrist,70.536
15.1182,maxon,right_wrist,-70.536
15.1209,arm,left_shoulder_1,92.402
15.1209,arm,right_shoulder_1,87.463
15.1209,arm,right_shoulder_2,-1.788
15.1229,maxon,left_wrist,70.423
15.1231,maxon,right_wrist,-70.423
15.1236,arm,left_shoulder_2,1.710
15.1236,arm,waist_joint,10.387
15.1236,arm,right_elbow,89.197
15.1276,arm,left_shoulder_1,92.502
15.1276,arm,left_elbow,-89.272
15.1276,arm,right_shoulder_1,87.358
15.1276,arm,right_shoulder_2,-1.863
15.1285,maxon,pedal_left,-0.314
15.1286,maxon,left_wrist,70.312
15.1288,maxon,right_wrist,-70.312
15.1298,arm,left_shoulder_2,1.775
15.1329,maxon,left_wrist,70.199
15.1331,maxon,right_wrist,-70.199
15.1335,arm,left_shoulder_1,92.589
15.1335,arm,right_shoulder_1,87.266
15.1335,arm,right_shoulder_2,-1.929
15.1349,arm,left_shoulder_2,1.828
15.1349,arm,right_elbow,89.140
15.1380,maxon,left_wrist,70.086
15.1382,maxon,right_wrist,-70.086
15.1386,arm,left_shoulder_1,92.665
15.1386,arm,right_shoulder_1,87.185
15.1386,arm,right_shoulder_2,-1.987
15.1425,arm,left_shoulder_1,92.723
15.1425,arm,left_shoulder_2,1.907
15.1425,arm,left_elbow,-89.207
15.1425,arm,right_shoulder_1,87.125
15.1434,maxon,left_wrist,69.973
15.1435,maxon,right_wrist,-69.973
15.1444,arm,right_shoulder_2,-2.053
15.1466,arm,left_shoulder_1,92.784
15.1466,arm,waist_joint,10.441
15.1466,arm,right_shoulder_1,87.060
15.1466,arm,right_elbow,89.081
15.1481,maxon,left_wrist,69.860
15.1483,maxon,right_wrist,-69.860
15.1487,arm,left_shoulder_2,1.971
15.1498,arm,right_shoulder_1,87.010
15.1498,arm,right_shoulder_2,-2.113
15.1511,arm,left_shoulder_1,92.850
15.1531,arm,right_shoulder_1,86.958
15.1548,maxon,left_wrist,69.747
15.1554,maxon,right_wrist,-69.747
15.1583,maxon,left_wrist,69.634
15.1585,maxon,right_wrist,-69.634
15.1594,arm,left_shoulder_1,92.974
15.1594,arm,left_shoulder_2,2.083
15.1594,arm,left_elbow,-89.133
15.1594,arm,right_shoulder_1,86.860
15.1594,arm,right_shoulder_2,-2.220
15.1594,arm,right_elbow,89.017
15.1633,maxon,pedal_left,-0.367
15.1634,maxon,left_wrist,69.521
15.1635,maxon,right_wrist,-69.521
15.1644,arm,left_shoulder_1,93.049
15.1644,arm,left_shoulder_2,2.136
15.1644,arm,right_shoulder_1,86.780
15.1644,arm,right_shoulder_2,-2.277
15.1677,arm,right_shoulder_1,86.729
15.1686,maxon,left_wrist,69.408
15.1687,maxon,right_wrist,-69.408
15.1696,arm,left_shoulder_1,93.126
15.1696,arm,left_shoulder_2,2.189
15.1696,arm,waist_joint,10.495
15.1696,arm,right_shoulder_2,-2.336
15.1696,arm,right_elbow,88.967
15.1716,arm,left_elbow,-89.080
15.1716,arm,right_shoulder_1,86.668
15.1728,maxon,left_wrist,69.298
15.1730,maxon,right_wrist,-69.298
15.1734,arm,left_shoulder_1,93.182
15.1748,arm,left_shoulder_2,2.243
15.1748,arm,right_shoulder_1,86.618
