elapsed_s,stream,joint,deg
16.4967,maxon,left_wrist,82.876
16.4969,maxon,right_wrist,-82.876
16.5066,maxon,left_wrist,82.801
16.5070,maxon,right_wrist,-82.801
16.5170,maxon,left_wrist,82.725
16.5172,maxon,right_wrist,-82.725
16.5269,maxon,left_wrist,82.652
16.5271,maxon,right_wrist,-82.652
16.5369,maxon,left_wrist,82.577
16.5371,maxon,right_wrist,-82.577
16.5470,maxon,left_wrist,82.502
16.5472,maxon,right_wrist,-82.502
16.5567,maxon,left_wrist,82.426
16.5571,maxon,right_wrist,-82.426
16.5668,maxon,left_wrist,82.351
16.5671,maxon,right_wrist,-82.351
16.5768,maxon,left_wrist,82.276
16.5770,maxon,right_wrist,-82.276
16.5869,maxon,left_wrist,82.200
16.5871,maxon,right_wrist,-82.200
16.5970,maxon,left_wrist,82.125
16.5972,maxon,right_wrist,-82.125
16.6066,maxon,left_wrist,82.052
16.6069,maxon,right_wrist,-82.052
16.6167,maxon,left_wrist,81.977
16.6168,maxon,right_wrist,-81.977
16.6265,maxon,left_wrist,81.902
16.6269,maxon,right_wrist,-81.902
16.6369,maxon,left_wrist,81.826
16.6373,maxon,right_wrist,-81.826
16.6468,maxon,left_wrist,81.751
16.6473,maxon,right_wrist,-81.751
16.6572,maxon,left_wrist,81.676
16.6576,maxon,right_wrist,-81.676
16.6669,maxon,left_wrist,81.600
16.6671,maxon,right_wrist,-81.600
16.6770,maxon,left_wrist,81.525
16.6772,maxon,right_wrist,-81.525
16.6870,maxon,left_wrist,81.449
16.6872,maxon,right_wrist,-81.449
16.6970,maxon,left_wrist,81.377
16.6972,maxon,right_wrist,-81.377
16.7067,maxon,left_wrist,81.301
16.7070,maxon,right_wrist,-81.301
16.7167,maxon,left_wrist,81.226
16.7169,maxon,right_wrist,-81.226
16.7264,maxon,left_wrist,81.151
16.7267,maxon,right_wrist,-81.151
16.7368,maxon,left_wrist,81.075
16.7370,maxon,right_wrist,-81.075
16.7469,maxon,left_wrist,81.000
16.7471,maxon,right_wrist,-81.000
16.7568,maxon,left_wrist,80.925
16.7571,maxon,right_wrist,-80.925
16.7668,maxon,left_wrist,80.849
16.7670,maxon,right_wrist,-80.849
16.7770,maxon,left_wrist,80.774
16.7772,maxon,right_wrist,-80.774
16.7866,maxon,left_wrist,80.701
16.7870,maxon,right_wrist,-80.701
16.7967,maxon,left_wrist,80.626
16.7970,maxon,right_wrist,-80.626
16.8065,maxon,left_wrist,80.551
16.8068,maxon,right_wrist,-80.551
16.8171,maxon,left_wrist,80.475
16.8173,maxon,right_wrist,-80.475
16.8267,maxon,left_wrist,80.400
16.8269,maxon,right_wrist,-80.400
16.8368,maxon,left_wrist,80.324
16.8370,maxon,right_wrist,-80.324
16.8468,maxon,left_wrist,80.249
16.8470,maxon,right_wrist,-80.249
16.8569,maxon,left_wrist,80.174
16.8571,maxon,right_wrist,-80.174
16.8670,maxon,left_wrist,80.098
16.8672,maxon,right_wrist,-80.098
16.8770,maxon,left_wrist,80.026
16.8771,maxon,right_wrist,-80.026
16.8867,maxon,left_wrist,79.950
16.8871,maxon,right_wrist,-79.950
16.8967,maxon,left_wrist,79.875
16.8970,maxon,right_wrist,-79.875
16.9072,maxon,left_wrist,79.800
16.9074,maxon,right_wrist,-79.800
16.9171,maxon,left_wrist,79.724
16.9173,maxon,right_wrist,-79.724
16.9272,maxon,left_wrist,79.649
16.9274,maxon,right_wrist,-79.649
16.9367,maxon,left_wrist,79.574
16.9370,maxon,right_wrist,-79.574
16.9468,maxon,left_wrist,79.498
16.9473,maxon,right_wrist,-79.498
16.9570,maxon,left_wrist,79.423
16.9572,maxon,right_wrist,-79.423
16.9671,maxon,left_wrist,79.350
16.9673,maxon,right_wrist,-79.350
16.9772,maxon,left_wrist,79.275
16.9775,maxon,right_wrist,-79.275
16.9875,maxon,left_wrist,79.199
16.9877,maxon,right_wrist,-79.199
16.9969,maxon,left_wrist,79.124
16.9972,maxon,right_wrist,-79.124
17.0069,maxon,left_wrist,79.049
17.0071,maxon,right_wrist,-79.049
17.0171,maxon,left_wrist,78.973
17.0173,maxon,right_wrist,-78.973
17.0271,maxon,left_wrist,78.898
17.0275,maxon,right_wrist,-78.898
17.0368,maxon,left_wrist,78.823
17.0369,maxon,right_wrist,-78.823
17.0472,maxon,left_wrist,78.750
17.0474,maxon,right_wrist,-78.750
17.0567,maxon,left_wrist,78.675
17.0571,maxon,right_wrist,-78.675
17.0667,maxon,left_wrist,78.599
17.0670,maxon,right_wrist,-78.599
17.0769,maxon,left_wrist,78.524
17.0770,maxon,right_wrist,-78.524
17.0871,maxon,left_wrist,78.449
17.0873,maxon,right_wrist,-78.449
17.0969,maxon,left_wrist,78.373
17.0971,maxon,right_wrist,-78.373
17.1066,maxon,left_wrist,78.298
17.1071,maxon,right_wrist,-78.298
17.1172,maxon,left_wrist,78.223
17.1174,maxon,right_wrist,-78.223
17.1265,maxon,left_wrist,78.147
17.1268,maxon,right_wrist,-78.147
17.1373,maxon,left_wrist,78.074
17.1375,maxon,right_wrist,-78.074
17.1464,maxon,left_wrist,77.999
17.1468,maxon,right_wrist,-77.999
17.1571,maxon,left_wrist,77.924
17.1573,maxon,right_wrist,-77.924
17.1668,maxon,left_wrist,77.848
17.1670,maxon,right_wrist,-77.848
17.1770,maxon,left_wrist,77.773
17.1771,maxon,right_wrist,-77.773
17.1873,maxon,left_wrist,77.698
17.1875,maxon,right_wrist,-77.698
17.1964,maxon,left_wrist,77.622
17.1968,maxon,right_wrist,-77.622
17.2070,maxon,left_wrist,77.547
17.2075,maxon,right_wrist,-77.547
17.2171,maxon,left_wrist,77.472
17.2172,maxon,right_wrist,-77.472
17.2270,maxon,left_wrist,77.399
17.2273,maxon,right_wrist,-77.399
17.2368,maxon,left_wrist,77.324
17.2370,maxon,right_wrist,-77.324
17.2472,maxon,left_wrist,77.248
17.2474,maxon,right_wrist,-77.248
17.2571,maxon,left_wrist,77.173
17.2573,maxon,right_wrist,-77.173
17.2668,maxon,left_wrist,77.098
17.2670,maxon,right_wrist,-77.098
17.2765,maxon,left_wrist,77.022
17.2769,maxon,right_wrist,-77.022
17.2870,maxon,left_wrist,76.947
17.2872,maxon,right_wrist,-76.947
17.2968,maxon,left_wrist,76.872
17.2972,maxon,right_wrist,-76.872
17.3066,maxon,left_wrist,76.796
17.3070,maxon,right_wrist,-76.796
17.3172,maxon,left_wrist,76.723
17.3175,maxon,right_wrist,-76.723
17.3269,maxon,left_wrist,76.648
17.3271,maxon,right_wrist,-76.648
17.3373,maxon,left_wrist,76.573
17.3374,maxon,right_wrist,-76.573
17.3473,maxon,left_wrist,76.497
17.3474,maxon,right_wrist,-76.497
17.3569,maxon,left_wrist,76.422
17.3571,maxon,right_wrist,-76.422
17.3668,maxon,left_wrist,76.347
17.3671,maxon,right_wrist,-76.347
17.3772,maxon,left_wrist,76.271
17.3774,maxon,right_wrist,-76.271
17.3869,maxon,left_wrist,76.196
17.3871,maxon,right_wrist,-76.196
17.3970,maxon,left_wrist,76.123
17.3972,maxon,right_wrist,-76.123
17.4069,maxon,left_wrist,76.048
17.4071,maxon,right_wrist,-76.048
17.4167,maxon,left_wrist,75.973
17.4170,maxon,right_wrist,-75.973
17.4267,maxon,left_wrist,75.897
17.4271,maxon,right_wrist,-75.897
17.4372,maxon,left_wrist,75.822
17.4373,maxon,right_wrist,-75.822
17.4472,maxon,left_wrist,75.747
17.4474,maxon,right_wrist,-75.747
17.4565,maxon,left_wrist,75.671
17.4570,maxon,right_wrist,-75.671
17.4669,maxon,left_wrist,75.596
17.4671,maxon,right_wrist,-75.596
17.4772,maxon,left_wrist,75.521
17.4775,maxon,right_wrist,-75.521
17.4872,maxon,left_wrist,75.448
17.4875,maxon,right_wrist,-75.448
17.4970,maxon,left_wrist,75.372
17.4975,maxon,right_wrist,-75.372
17.5067,maxon,left_wrist,75.297
17.5071,maxon,right_wrist,-75.297
17.5166,maxon,left_wrist,75.222
17.5169,maxon,right_wrist,-75.222
17.5268,maxon,left_wrist,75.146
17.5270,maxon,right_wrist,-75.146
17.5370,maxon,left_wrist,75.071
17.5373,maxon,right_wrist,-75.071
17.5468,maxon,left_wrist,75.001
17.5473,maxon,right_wrist,-75.001
24.0326,maxon,left_wrist,74.933
24.0330,maxon,right_wrist,-74.933
24.0374,maxon,left_wrist,74.820
24.0377,maxon,right_wrist,-74.820
24.0399,arm,right_shoulder_1,89.927
24.0399,arm,right_shoulder_2,-0.050
24.0425,maxon,left_wrist,74.707
24.0427,maxon,right_wrist,-74.707
24.0432,arm,right_shoulder_1,89.876
24.0451,arm,left_shoulder_1,90.057
24.0451,arm,right_shoulder_2,-0.107
24.0463,arm,left_shoulder_2,0.052
24.0463,arm,right_elbow,89.947
24.0476,maxon,left_wrist,74.594
24.0478,maxon,right_wrist,-74.594
24.0490,arm,left_shoulder_1,90.113
24.0490,arm,right_shoulder_1,89.786
24.0508,arm,right_shoulder_2,-0.168
24.0525,maxon,left_wrist,74.481
24.0527,maxon,right_wrist,-74.481
24.0531,arm,left_shoulder_1,90.173
24.0531,arm,left_shoulder_2,0.122
24.0531,arm,right_shoulder_1,89.723
24.0549,arm,left_elbow,-89.943
24.0561,arm,right_shoulder_2,-0.225
24.0575,maxon,left_wrist,74.368
24.0577,maxon,right_wrist,-74.368
24.0581,arm,left_shoulder_1,90.247
24.0581,arm,left_shoulder_2,0.173
24.0581,arm,waist_joint,10.053
24.0581,arm,right_shoulder_1,89.645
24.0581,arm,right_elbow,89.891
24.0611,arm,right_shoulder_2,-0.278
24.0627,maxon,left_wrist,74.258
24.0628,maxon,right_wrist,-74.258
24.0632,maxon,pedal_left,-0.050
24.0638,arm,left_shoulder_1,90.331
24.0638,arm,left_shoulder_2,0.232
24.0638,arm,right_shoulder_1,89.556
24.0658,arm,right_shoulder_2,-0.329
24.0676,maxon,left_wrist,74.145
24.0678,maxon,right_wrist,-74.145
24.0688,arm,left_shoulder_1,90.404
24.0688,arm,left_shoulder_2,0.283
24.0688,arm,left_elbow,-89.884
24.0688,arm,right_shoulder_1,89.479
24.0688,arm,right_elbow,89.840
24.0708,arm,right_shoulder_2,-0.382
24.0725,maxon,left_wrist,74.032
24.0727,maxon,right_wrist,-74.032
24.0731,arm,left_shoulder_1,90.466
24.0731,arm,right_shoulder_1,89.413
24.0759,arm,left_shoulder_2,0.356
24.0759,arm,right_shoulder_2,-0.436
24.0776,maxon,left_wrist,73.919
24.0778,maxon,right_wrist,-73.919
24.0781,arm,left_shoulder_1,90.540
24.0781,arm,right_shoulder_1,89.335
24.0808,arm,left_shoulder_2,0.406
24.0808,arm,left_elbow,-89.834
24.0808,arm,waist_joint,10.106
24.0808,arm,right_shoulder_2,-0.489
24.0808,arm,right_elbow,89.783
24.0826,maxon,left_wrist,73.806
24.0828,maxon,right_wrist,-73.806
24.0832,arm,left_shoulder_1,90.615
24.0832,arm,right_shoulder_1,89.256
24.0859,arm,left_shoulder_2,0.459
24.0859,arm,right_shoulder_2,-0.543
24.0876,maxon,left_wrist,73.693
24.0878,maxon,right_wrist,-73.693
24.0881,arm,left_shoulder_1,90.687
24.0881,arm,right_shoulder_1,89.180
24.0928,maxon,left_wrist,73.580
24.0930,maxon,right_wrist,-73.580
24.0938,arm,left_shoulder_1,90.771
24.0938,arm,left_shoulder_2,0.540
24.0938,arm,left_elbow,-89.780
24.0938,arm,right_shoulder_1,89.092
24.0938,arm,right_shoulder_2,-0.628
24.0938,arm,right_elbow,89.721
24.0976,arm,left_shoulder_1,90.826
24.0976,arm,right_shoulder_1,89.034
24.0985,maxon,left_wrist,73.467
24.0987,maxon,right_wrist,-73.467
24.0990,maxon,pedal_left,-0.103
24.1010,arm,left_shoulder_2,0.614
24.1010,arm,right_shoulder_1,88.981
24.1010,arm,right_shoulder_2,-0.704
24.1024,maxon,left_wrist,73.356
24.1026,maxon,right_wrist,-73.356
24.1029,arm,left_shoulder_1,90.904
24.1029,arm,waist_joint,10.157
24.1049,arm,right_shoulder_1,88.921
24.1049,arm,right_elbow,89.669
24.1061,arm,left_shoulder_2,0.666
24.1061,arm,left_elbow,-89.728
24.1061,arm,right_shoulder_2,-0.759
24.1076,maxon,left_wrist,73.243
24.1078,maxon,right_wrist,-73.243
24.1082,arm,left_shoulder_1,90.981
24.1082,arm,right_shoulder_1,88.870
24.1126,maxon,left_wrist,73.130
24.1128,maxon,right_wrist,-73.130
24.1137,arm,left_shoulder_1,91.062
24.1137,arm,left_shoulder_2,0.744
24.1137,arm,right_shoulder_1,88.784
24.1137,arm,right_shoulder_2,-0.840
24.1159,arm,right_elbow,89.617
24.1176,maxon,left_wrist,73.017
24.1178,maxon,right_wrist,-73.017
24.1181,arm,left_shoulder_1,91.127
24.1181,arm,right_shoulder_1,88.716
24.1200,arm,left_shoulder_2,0.809
24.1200,arm,left_elbow,-89.670
24.1200,arm,right_shoulder_2,-0.908
24.1226,maxon,left_wrist,72.904
24.1228,maxon,right_wrist,-72.904
24.1232,arm,left_shoulder_1,91.200
24.1232,arm,right_shoulder_1,88.638
24.1251,arm,left_shoulder_2,0.861
24.1251,arm,waist_joint,10.209
24.1251,arm,right_shoulder_2,-0.962
24.1277,maxon,left_wrist,72.791
24.1279,maxon,right_wrist,-72.791
24.1287,arm,left_shoulder_1,91.282
24.1287,arm,right_shoulder_1,88.552
24.1287,arm,right_elbow,89.556
24.1299,arm,right_shoulder_2,-1.013
24.1313,arm,left_shoulder_2,0.924
24.1328,maxon,left_wrist,72.678
24.1330,maxon,right_wrist,-72.678
24.1334,maxon,pedal_left,-0.156
24.1340,arm,left_shoulder_1,91.359
24.1340,arm,left_elbow,-89.613
24.1340,arm,right_shoulder_1,88.470
24.1361,arm,right_shoulder_2,-1.079
24.1382,maxon,left_wrist,72.565
24.1384,maxon,right_wrist,-72.565
24.1401,arm,left_shoulder_1,91.448
24.1401,arm,left_shoulder_2,1.015
24.1401,arm,right_shoulder_1,88.377
24.1401,arm,right_elbow,89.502
24.1430,maxon,left_wrist,72.452
24.1432,maxon,right_wrist,-72.452
24.1442,arm,left_shoulder_1,91.508
24.1442,arm,right_shoulder_1,88.314
24.1442,arm,right_shoulder_2,-1.165
24.1480,maxon,left_wrist,72.342
24.1482,maxon,right_wrist,-72.342
24.1491,arm,left_shoulder_1,91.580
24.1491,arm,left_shoulder_2,1.108
24.1491,arm,left_elbow,-89.549
24.1491,arm,waist_joint,10.264
24.1491,arm,right_shoulder_1,88.237
24.1491,arm,right_shoulder_2,-1.218
24.1512,arm,right_elbow,89.449
24.1531,maxon,left_wrist,72.229
24.1532,maxon,right_wrist,-72.229
24.1541,arm,left_shoulder_1,91.654
24.1541,arm,left_shoulder_2,1.159
24.1541,arm,right_shoulder_1,88.160
24.1541,arm,right_shoulder_2,-1.272
24.1576,maxon,left_wrist,72.116
24.1578,maxon,right_wrist,-72.116
24.1581,neck,head_2,-20.039
24.1582,arm,left_shoulder_1,91.714
24.1582,arm,right_shoulder_1,88.096
24.1600,arm,left_shoulder_2,1.220
24.1600,arm,right_shoulder_2,-1.336
24.1626,maxon,left_wrist,72.003
24.1629,maxon,right_wrist,-72.003
24.1639,neck,head,14.678
24.1640,arm,left_shoulder_1,91.799
24.1640,arm,left_elbow,-89.487
24.1640,arm,right_shoulder_1,88.007
24.1640,arm,right_elbow,89.388
24.1659,arm,left_shoulder_2,1.280
24.1659,arm,right_shoulder_2,-1.398
24.1678,maxon,left_wrist,71.890
24.1680,maxon,right_wrist,-71.890
24.1684,maxon,pedal_left,-0.208
24.1690,arm,left_shoulder_1,91.872
24.1690,arm,right_shoulder_1,87.929
24.1710,arm,left_shoulder_2,1.332
24.1710,arm,waist_joint,10.315
24.1710,arm,right_shoulder_2,-1.453
24.1729,maxon,left_wrist,71.777
24.1732,maxon,right_wrist,-71.777
24.1741,arm,left_shoulder_1,91.947
24.1741,arm,right_shoulder_1,87.851
24.1760,arm,left_shoulder_2,1.384
24.1760,arm,left_elbow,-89.437
24.1760,arm,right_shoulder_2,-1.507
24.1760,arm,right_elbow,89.330
24.1780,maxon,left_wrist,71.664
24.1783,maxon,right_wrist,-71.664
24.1798,arm,left_shoulder_1,92.030
24.1798,arm,right_shoulder_1,87.763
24.1811,arm,left_shoulder_2,1.436
24.1811,arm,right_shoulder_2,-1.561
24.1827,maxon,left_wrist,71.551
24.1829,maxon,right_wrist,-71.551
24.1841,arm,left_shoulder_1,92.093
24.1841,arm,right_shoulder_1,87.696
24.1876,maxon,left_wrist,71.438
24.1878,maxon,right_wrist,-71.438
24.1890,arm,left_shoulder_1,92.166
24.1890,arm,left_shoulder_2,1.517
24.1890,arm,left_elbow,-89.382
24.1890,arm,right_shoulder_1,87.619
24.1890,arm,right_shoulder_2,-1.646
24.1890,arm,right_elbow,89.268
24.1927,maxon,left_wrist,71.327
24.1929,maxon,right_wrist,-71.327
24.1940,arm,left_shoulder_1,92.239
24.1940,arm,left_shoulder_2,1.569
24.1940,arm,waist_joint,10.369
24.1940,arm,right_shoulder_1,87.542
24.1940,arm,right_shoulder_2,-1.700
24.1976,maxon,left_wrist,71.214
24.1977,maxon,right_wrist,-71.214
24.1981,arm,left_shoulder_1,92.299
24.1981,arm,right_shoulder_1,87.478
24.2001,arm,left_shoulder_2,1.631
24.2001,arm,right_shoulder_2,-1.765
24.2001,arm,right_elbow,89.215
24.2013,arm,left_elbow,-89.331
24.2027,maxon,left_wrist,71.101
24.2029,maxon,right_wrist,-71.101
24.2033,maxon,pedal_left,-0.261
24.2042,arm,left_shoulder_1,92.388
24.2042,arm,right_shoulder_1,87.385
24.2059,arm,left_shoulder_2,1.691
24.2059,arm,right_shoulder_2,-1.827
24.2075,maxon,left_wrist,70.988
24.2077,maxon,right_wrist,-70.988
24.2081,arm,left_shoulder_1,92.446
24.2081,arm,right_shoulder_1,87.323
24.2111,arm,left_shoulder_2,1.745
24.2111,arm,right_shoulder_2,-1.882
24.2111,arm,right_elbow,89.163
24.2126,maxon,left_wrist,70.875
24.2127,maxon,right_wrist,-70.875
24.2131,arm,left_shoulder_1,92.519
24.2131,arm,right_shoulder_1,87.246
24.2150,arm,left_elbow,-89.274
24.2163,arm,left_shoulder_2,1.798
24.2163,arm,waist_joint,10.420
24.2163,arm,right_shoulder_2,-1.937
24.2175,maxon,left_wrist,70.762
24.2177,maxon,right_wrist,-70.762
24.2181,arm,left_shoulder_1,92.592
24.2181,arm,right_shoulder_1,87.170
24.2213,arm,left_shoulder_2,1.849
24.2213,arm,right_shoulder_2,-1.990
24.2225,maxon,left_wrist,70.649
24.2227,maxon,right_wrist,-70.649
24.2231,arm,left_shoulder_1,92.665
24.2231,arm,right_shoulder_1,87.092
24.2231,arm,right_elbow,89.105
24.2276,maxon,left_wrist,70.536
24.2277,maxon,right_wrist,-70.536
24.2281,arm,left_shoulder_1,92.740
24.2281,arm,left_shoulder_2,1.920
24.2281,arm,left_elbow,-89.219
24.2281,arm,right_shoulder_1,87.014
24.2281,arm,right_shoulder_2,-2.063
24.2326,maxon,left_wrist,70.423
24.2328,maxon,right_wrist,-70.423
24.2338,arm,left_shoulder_1,92.822
24.2338,arm,left_shoulder_2,1.977
24.2338,arm,right_shoulder_1,86.927
24.2338,arm,right_shoulder_2,-2.123
24.2338,arm,right_elbow,89.054
24.2375,arm,left_shoulder_1,92.876
24.2375,arm,right_shoulder_1,86.869
24.2382,maxon,left_wrist,70.312
24.2383,maxon,right_wrist,-70.312
24.2387,maxon,pedal_left,-0.314
24.2399,arm,left_shoulder_2,2.040
24.2399,arm,waist_joint,10.475
24.2399,arm,right_shoulder_2,-2.189
24.2423,arm,left_shoulder_1,92.947
24.2423,arm,left_elbow,-89.160
24.2423,arm,right_shoulder_1,86.795
24.2431,maxon,left_wrist,70.199
24.2432,maxon,right_wrist,-70.199
24.2462,arm,left_shoulder_1,93.004
24.2462,arm,left_shoulder_2,2.105
24.2462,arm,right_shoulder_1,86.735
24.2462,arm,right_shoulder_2,-2.255
